Tempo	Alt_relativa	VCAS	VelocidadeGPS	DAlvo	Dist_aviao_alvo	Dist_carga_alvo	LancamentoAutomaticoPlanador	LancamentoAutomaticoCarga	altitudeLiberaCarga	altitudeLiberaPlanadores	Erro_Alinhamento	PosX	PosY	PosX_carga	PosY_carga	Alvo_X	Alvo_Y	XGPS	YGPS	ZGPS	MagHead	NZ	Gyx	Gyy	Gyz	NX	NY	MagX	MagY	MagZ	Pressao	Temperatura	Latitude	Longitude	HeadGPS	VelocidadeGPS	TemGPS	LatitudeHome	LongitudeHome	HP	SatelitesUsados	temTempo	Aviao_Alvo	
segundos	m	m/s	m/s	m	m	m	bin	bin	bin	bin	graus	m	m	m	m	m	m	m	m	m	deg	g	deg/s	deg/s	deg/s	g	g	nlembro	nlembro	nlembro	mBar	C	deg	deg	nsei	m/s	m	deg	deg	ft	num	bit	graus	
38685.1	-0.0	0.0	0.1	0.0	1314.4	1000.0	0.0	0.0	0.0	0.0	-136.3	1000.0	1000.0	1000.0	1000.0	49.7	91.9	0.0	0.0	35.9	61.6	-1.0	-1.3	0.9	-0.9	0.0	-0.0	15.8	-29.2	4.0	1034.4	18.2	27.977614	-82.025652	0.0	0.1	0.0	27.977614	-82.025652	-569.6	12.0	1.0	223.7	
38685.2	0.0	0.0	0.1	104.5	1314.4	1000.0	0.0	0.0	0.0	0.0	-136.3	1000.0	1000.0	1000.0	1000.0	49.7	91.9	0.0	0.0	35.9	61.8	-1.0	-1.5	1.0	0.1	0.0	-0.0	15.7	-29.3	4.4	1034.4	18.2	27.977614	-82.025652	0.0	0.1	1.0	27.977614	-82.025652	-569.3	12.0	1.0	223.7	
38685.4	0.4	0.0	0.1	104.5	1314.4	1000.0	0.0	0.0	0.0	0.0	-136.3	1000.0	1000.0	1000.0	1000.0	49.7	91.9	0.0	0.0	35.9	61.7	-1.0	-1.0	1.0	-0.2	0.0	-0.0	15.6	-29.0	4.8	1034.3	18.2	27.977614	-82.025652	0.0	0.1	1.0	27.977614	-82.025652	-568.3	12.0	1.0	223.7	
38685.6	0.4	0.0	0.1	104.5	1314.4	1000.0	0.0	0.0	0.0	0.0	-136.3	1000.0	1000.0	1000.0	1000.0	49.7	91.9	0.0	0.0	35.9	61.8	-1.0	-1.0	0.9	-0.7	0.0	-0.0	15.9	-29.6	3.9	1034.3	18.2	27.977614	-82.025652	0.0	0.1	1.0	27.977614	-82.025652	-568.0	12.0	1.0	223.7	
38685.8	0.5	0.0	0.0	103.0	1314.4	1000.0	0.0	0.0	0.0	0.0	-136.3	1000.0	1000.0	1000.0	1000.0	49.7	91.9	0.7	1.3	35.9	62.7	-1.0	-1.4	0.9	-0.4	0.0	-0.0	14.8	-28.7	5.1	1034.3	18.2	27.977617	-82.025642	0.0	0.0	0.0	27.977614	-82.025652	-567.9	12.0	1.0	223.7	
38685.9	-0.0	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.6	0.7	1.3	0.7	1.3	49.7	91.9	0.7	1.3	35.9	61.3	-1.0	-1.3	0.8	-0.4	0.0	-0.0	16.0	-29.2	4.7	1034.4	18.2	27.977617	-82.025642	0.0	0.0	1.0	27.977614	-82.025652	-569.5	12.0	1.0	61.6	
38686.1	0.2	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.6	0.7	1.3	0.7	1.3	49.7	91.9	0.7	1.3	35.9	62.6	-1.0	-1.2	1.2	-0.2	0.0	-0.0	14.9	-28.8	3.4	1034.4	18.2	27.977617	-82.025642	0.0	0.0	1.0	27.977614	-82.025652	-568.8	12.0	1.0	61.6	
38686.3	0.6	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.6	0.7	1.3	0.7	1.3	49.7	91.9	0.7	1.3	35.9	58.8	-1.0	-1.1	1.1	-0.7	0.0	-0.0	21.7	-35.8	6.3	1034.3	18.2	27.977617	-82.025642	0.0	0.0	1.0	27.977614	-82.025652	-567.4	12.0	1.0	61.6	
38686.5	0.3	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.6	0.7	1.3	0.7	1.3	49.7	91.9	0.9	1.3	35.9	62.0	-1.0	-0.8	1.0	-0.5	0.0	-0.0	15.3	-28.8	4.2	1034.3	18.2	27.977619	-82.025642	0.0	0.0	1.0	27.977614	-82.025652	-568.6	12.0	1.0	61.6	
38686.7	0.3	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.7	0.9	1.3	0.9	1.3	49.7	91.9	0.9	1.3	35.9	62.3	-1.0	-1.3	0.8	0.3	0.0	-0.0	15.6	-29.7	4.2	1034.3	18.2	27.977619	-82.025642	0.0	0.0	0.0	27.977614	-82.025652	-568.6	12.0	1.0	61.7	
38686.8	0.4	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.7	0.9	1.3	0.9	1.3	49.7	91.9	0.9	1.3	35.9	61.9	-1.0	-1.1	0.7	-0.8	0.0	-0.0	15.1	-28.3	4.1	1034.3	18.2	27.977619	-82.025642	0.0	0.0	1.0	27.977614	-82.025652	-568.2	12.0	1.0	61.7	
38687.0	0.5	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.7	0.9	1.3	0.9	1.3	49.7	91.9	0.9	1.3	35.9	61.7	-1.0	-1.2	1.0	-0.1	0.0	-0.0	18.2	-33.8	5.1	1034.3	18.2	27.977619	-82.025642	0.0	0.0	1.0	27.977614	-82.025652	-567.9	12.0	1.0	61.7	
38687.2	0.3	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.7	0.9	1.3	0.9	1.3	49.7	91.9	0.9	1.3	35.9	61.1	-1.0	-1.3	1.0	-0.0	0.0	-0.0	15.9	-28.8	3.2	1034.3	18.2	27.977619	-82.025642	0.0	0.0	1.0	27.977614	-82.025652	-568.5	12.0	1.0	61.7	
38687.3	0.2	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.7	0.9	1.3	0.9	1.3	49.7	91.9	0.9	1.3	35.9	62.7	-1.0	-1.2	0.8	-0.6	0.0	-0.0	15.1	-29.3	4.2	1034.4	18.2	27.977619	-82.025642	0.0	0.0	0.0	27.977614	-82.025652	-569.0	12.0	1.0	61.7	
38687.5	0.8	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.7	0.9	1.3	0.9	1.3	49.7	91.9	0.9	1.3	35.9	60.6	-1.0	-1.5	0.9	-0.1	0.0	-0.0	15.8	-28.0	4.1	1034.3	18.2	27.977619	-82.025642	0.0	0.0	1.0	27.977614	-82.025652	-566.9	12.0	1.0	61.7	
38687.7	0.4	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.7	0.9	1.3	0.9	1.3	49.7	91.9	0.9	1.3	35.9	60.3	-1.0	-1.2	1.5	-0.5	0.0	-0.0	16.1	-28.2	3.6	1034.3	18.2	27.977619	-82.025642	0.0	0.0	1.0	27.977614	-82.025652	-568.1	12.0	1.0	61.7	
38687.8	0.9	0.0	0.0	103.0	103.0	103.0	0.0	0.0	0.0	0.0	61.7	0.9	1.3	0.9	1.3	49.7	91.9	0.9	1.3	35.9	62.3	-1.0	-1.0	0.9	-0.7	0.0	-0.0	15.3	-29.1	3.9	1034.3	18.2	27.977619	-82.025642	0.0	0.0	1.0	27.977614	-82.025652	-566.6	12.0	1.0	61.7	
38688.0	0.0	0.0	0.0	102.0	103.0	103.0	0.0	0.0	0.0	0.0	61.7	0.9	1.3	0.9	1.3	49.7	91.9	1.5	2.0	35.9	61.6	-1.0	-1.0	0.6	-0.8	0.0	-0.0	15.6	-28.9	3.6	1034.4	18.2	27.977626	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-569.5	12.0	1.0	61.7	
38688.2	-0.4	0.0	0.0	102.0	102.0	102.0	0.0	0.0	0.0	0.0	61.8	1.5	2.0	1.5	2.0	49.7	91.9	1.5	2.0	35.9	61.4	-1.0	-1.2	0.8	-0.0	0.0	-0.0	15.9	-29.2	4.0	1034.4	18.3	27.977626	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-570.9	12.0	1.0	61.8	
38688.4	-0.1	0.0	0.0	102.0	102.0	102.0	0.0	0.0	0.0	0.0	61.8	1.5	2.0	1.5	2.0	49.7	91.9	1.5	2.0	35.9	60.7	-1.0	-1.1	1.0	-0.7	0.0	-0.0	18.4	-32.8	5.1	1034.4	18.3	27.977626	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-569.8	12.0	1.0	61.8	
38688.6	0.2	0.0	0.0	102.0	102.0	102.0	0.0	0.0	0.0	0.0	61.8	1.5	2.0	1.5	2.0	49.7	91.9	1.5	2.0	35.9	62.0	-1.0	-1.3	1.0	-0.1	0.0	-0.0	15.5	-29.2	5.5	1034.4	18.3	27.977626	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-568.7	12.0	1.0	61.8	
38688.7	0.4	0.0	0.0	102.0	102.0	102.0	0.0	0.0	0.0	0.0	61.8	1.5	2.0	1.5	2.0	49.7	91.9	1.5	2.0	35.9	61.5	-1.0	-1.0	0.6	-0.5	0.0	-0.0	16.4	-30.2	3.9	1034.3	18.3	27.977626	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-568.3	12.0	1.0	61.8	
38688.9	0.7	0.0	0.0	102.0	102.0	102.0	0.0	0.0	0.0	0.0	61.8	1.5	2.0	1.5	2.0	49.7	91.9	1.5	2.0	35.9	61.3	-1.0	-1.1	0.3	-0.4	0.0	-0.0	15.8	-28.9	5.0	1034.3	18.3	27.977626	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-567.0	12.0	1.0	61.8	
38689.1	0.3	0.0	0.0	102.0	102.0	102.0	0.0	0.0	0.0	0.0	61.8	1.5	2.0	1.5	2.0	49.7	91.9	1.5	2.0	35.9	61.6	-1.0	-1.3	0.9	-0.4	0.0	-0.0	16.2	-30.0	3.9	1034.3	18.3	27.977626	-82.025633	0.0	0.0	0.0	27.977614	-82.025652	-568.5	12.0	1.0	61.8	
38689.3	0.2	0.0	0.0	102.0	102.0	102.0	0.0	0.0	0.0	0.0	61.8	1.5	2.0	1.5	2.0	49.7	91.9	1.5	2.0	35.9	62.0	-1.0	-0.9	0.7	-0.6	0.0	-0.0	15.6	-29.3	5.3	1034.4	18.3	27.977626	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-568.9	12.0	1.0	61.8	
38689.5	0.4	0.0	0.0	102.0	102.0	102.0	0.0	0.0	0.0	0.0	61.8	1.5	2.0	1.5	2.0	49.7	91.9	1.5	2.0	35.9	61.6	-1.0	-1.0	0.7	0.3	0.0	-0.0	15.8	-29.2	4.0	1034.3	18.3	27.977626	-82.025633	0.0	0.0	0.0	27.977614	-82.025652	-568.2	12.0	1.0	61.8	
38689.7	0.8	0.0	0.0	101.8	102.0	102.0	0.0	0.0	0.0	0.0	61.8	1.5	2.0	1.5	2.0	49.7	91.9	1.9	2.0	35.9	60.5	-1.0	-1.2	0.5	-0.9	0.0	-0.0	15.9	-28.1	4.7	1034.3	18.3	27.977631	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-566.9	12.0	1.0	61.8	
38689.8	0.8	0.0	0.1	101.8	101.8	101.8	0.0	0.0	0.0	0.0	62.0	1.9	2.0	1.9	2.0	49.7	91.9	1.9	2.0	35.9	62.0	-1.0	-1.4	0.8	-0.6	0.0	-0.0	15.5	-29.1	4.2	1034.3	18.3	27.977631	-82.025633	0.0	0.1	1.0	27.977614	-82.025652	-566.9	12.0	1.0	62.0	
38690.0	0.2	0.0	0.1	101.2	101.8	101.8	0.0	0.0	0.0	0.0	62.0	1.9	2.0	1.9	2.0	49.7	91.9	1.9	2.7	35.9	61.7	-1.0	-1.4	0.8	-0.0	0.0	-0.0	15.6	-29.0	4.4	1034.4	18.3	27.977631	-82.025633	0.0	0.1	1.0	27.977614	-82.025652	-568.8	12.0	1.0	62.0	
38690.2	0.4	0.0	0.1	101.2	101.2	101.2	0.0	0.0	0.0	0.0	61.8	1.9	2.7	1.9	2.7	49.7	91.9	1.9	2.7	35.9	61.3	-1.0	-1.0	0.3	-0.8	0.0	-0.0	16.1	-29.4	3.8	1034.3	18.3	27.977631	-82.025633	0.0	0.1	1.0	27.977614	-82.025652	-568.0	12.0	1.0	61.8	
38690.3	-0.1	0.0	0.1	101.2	101.2	101.2	0.0	0.0	0.0	0.0	61.8	1.9	2.7	1.9	2.7	49.7	91.9	1.9	2.7	35.9	61.7	-1.0	-1.2	0.5	-0.1	0.0	-0.0	15.9	-29.5	5.9	1034.4	18.3	27.977631	-82.025633	0.0	0.1	1.0	27.977614	-82.025652	-569.7	12.0	1.0	61.8	
38690.5	0.1	0.0	0.1	101.2	101.2	101.2	0.0	0.0	0.0	0.0	61.8	1.9	2.7	2.0	2.7	49.7	91.9	1.9	2.7	35.9	62.0	-1.0	-1.4	0.8	-0.5	0.0	-0.0	15.8	-29.7	5.1	1034.4	18.3	27.977631	-82.025633	0.0	0.1	1.0	27.977614	-82.025652	-569.1	12.0	1.0	61.8	
38690.7	0.5	0.0	0.0	101.1	101.2	101.2	0.0	0.0	0.0	0.0	61.8	1.9	2.7	2.0	2.7	49.7	91.9	2.1	2.7	35.9	63.2	-1.0	-1.2	0.9	0.1	0.0	-0.0	14.7	-29.1	4.6	1034.3	18.3	27.977633	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-567.7	12.0	1.0	61.8	
38690.9	-0.3	0.0	0.0	101.1	101.1	101.1	0.0	0.0	0.0	0.0	61.9	2.1	2.7	2.1	2.7	49.7	91.9	2.1	2.7	35.9	60.9	-1.0	-1.1	0.9	-0.5	0.0	-0.0	16.4	-29.5	4.1	1034.4	18.3	27.977633	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-570.5	12.0	1.0	61.9	
38691.0	0.4	0.0	0.0	101.1	101.1	101.1	0.0	0.0	0.0	0.0	61.9	2.1	2.7	2.1	2.7	49.7	91.9	2.1	2.7	35.9	62.7	-1.0	-1.3	0.7	-0.4	0.0	-0.0	15.2	-29.4	4.5	1034.3	18.3	27.977633	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-568.1	12.0	1.0	61.9	
38691.2	0.5	0.0	0.0	101.1	101.1	101.1	0.0	0.0	0.0	0.0	61.9	2.1	2.7	2.1	2.7	49.7	91.9	2.1	2.7	35.9	61.8	-1.0	-1.3	0.8	0.1	0.0	-0.0	15.6	-29.1	4.3	1034.3	18.3	27.977633	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-567.7	12.0	1.0	61.9	
38691.4	0.7	0.0	0.0	101.1	101.1	101.1	0.0	0.0	0.0	0.0	61.9	2.1	2.7	2.1	2.7	49.7	91.9	2.1	2.7	35.9	61.5	-1.0	-1.2	1.0	-0.6	0.0	-0.0	16.5	-30.4	4.0	1034.3	18.3	27.977633	-82.025633	0.0	0.0	0.0	27.977614	-82.025652	-567.2	12.0	1.0	61.9	
38691.6	0.5	0.0	0.0	101.1	101.1	101.1	0.0	0.0	0.0	0.0	61.9	2.1	2.7	2.1	2.7	49.7	91.9	2.1	2.7	35.9	62.5	-1.0	-1.1	0.6	-0.5	-0.0	-0.0	15.4	-29.6	3.2	1034.3	18.3	27.977633	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-568.0	12.0	1.0	61.9	
38691.7	0.3	0.0	0.0	101.1	101.1	101.1	0.0	0.0	0.0	0.0	61.9	2.1	2.7	2.1	2.7	49.7	91.9	2.1	2.7	35.9	60.2	-1.0	-1.3	0.9	-0.6	-0.0	-0.0	21.4	-37.4	5.6	1034.3	18.3	27.977633	-82.025633	0.0	0.0	0.0	27.977614	-82.025652	-568.5	12.0	1.0	61.9	
38691.9	0.3	0.0	0.0	101.1	101.1	101.1	0.0	0.0	0.0	0.0	61.9	2.1	2.7	2.1	2.7	49.7	91.9	2.1	2.7	35.9	61.6	-1.0	-1.6	1.6	0.8	0.0	-0.0	16.1	-29.8	4.8	1034.3	18.3	27.977633	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-568.6	12.0	1.0	61.9	
38692.1	0.1	0.0	0.0	101.1	101.1	101.1	0.0	0.0	0.0	0.0	61.9	2.1	2.7	2.1	2.7	49.7	91.9	2.1	2.7	35.9	61.9	-1.0	-1.3	0.3	-1.3	0.0	-0.0	16.3	-30.5	4.7	1034.4	18.3	27.977633	-82.025633	0.0	0.0	0.0	27.977614	-82.025652	-569.2	12.0	1.0	61.9	
38692.3	-0.3	0.0	0.0	101.0	101.1	101.1	0.0	0.0	0.0	0.0	61.9	2.1	2.7	2.1	2.7	49.7	91.9	2.5	2.7	35.9	61.6	-1.0	-0.8	0.5	-0.5	0.0	-0.0	16.1	-29.8	5.1	1034.4	18.3	27.977636	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-570.6	12.0	1.0	61.9	
38692.4	-0.3	0.0	0.1	101.0	101.0	101.0	0.0	0.0	0.0	0.0	62.1	2.5	2.7	2.5	2.7	49.7	91.9	2.5	2.7	35.9	60.7	-1.0	-1.7	0.9	-0.5	0.0	-0.0	17.9	-31.9	5.0	1034.4	18.3	27.977636	-82.025633	0.0	0.1	1.0	27.977614	-82.025652	-570.4	12.0	1.0	62.1	
38692.6	0.4	0.0	0.0	101.0	101.0	100.9	0.0	0.0	0.0	0.0	62.1	2.5	2.7	2.5	2.7	49.7	91.9	2.5	2.7	35.9	60.9	-1.0	-1.2	1.2	-0.1	0.0	-0.0	16.5	-29.6	4.6	1034.3	18.3	27.977636	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-568.3	12.0	1.0	62.1	
38692.8	0.3	0.0	0.0	101.0	101.0	101.0	0.0	0.0	0.0	0.0	62.1	2.5	2.7	2.5	2.7	49.7	91.9	2.5	2.7	35.9	61.4	-1.0	-1.2	0.7	-0.4	0.0	-0.0	16.6	-30.4	4.9	1034.3	18.3	27.977636	-82.025633	0.0	0.0	0.0	27.977614	-82.025652	-568.5	12.0	1.0	62.1	
38693.0	0.2	0.0	0.0	101.0	101.0	100.9	0.0	0.0	0.0	0.0	62.1	2.5	2.7	2.5	2.7	49.7	91.9	2.5	2.7	35.9	62.5	-1.0	-1.2	1.1	0.0	0.0	-0.0	15.2	-29.2	3.9	1034.4	18.3	27.977636	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-568.9	12.0	1.0	62.1	
38693.1	0.3	0.0	0.0	101.0	101.0	100.9	0.0	0.0	0.0	0.0	62.1	2.5	2.7	2.5	2.7	49.7	91.9	2.5	2.7	35.9	61.6	-1.0	-0.8	0.7	-0.5	0.0	-0.0	16.4	-30.3	3.6	1034.3	18.3	27.977636	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-568.4	12.0	1.0	62.1	
38693.3	0.4	0.0	0.0	101.0	101.0	100.9	0.0	0.0	0.0	0.0	62.1	2.5	2.7	2.5	2.7	49.7	91.9	2.5	2.7	39.1	60.9	-1.0	-1.4	0.9	-0.4	0.0	-0.0	16.0	-28.8	4.1	1034.3	18.3	27.977636	-82.025633	0.0	0.0	1.0	27.977614	-82.025652	-568.0	12.0	1.0	62.1	
38693.5	-0.1	0.0	0.1	101.0	101.0	100.9	0.0	0.0	0.0	0.0	62.1	2.5	2.7	2.5	2.7	49.7	91.9	2.5	2.7	39.1	61.4	-1.0	-1.1	0.8	-0.7	0.0	-0.0	15.5	-28.4	3.9	1034.4	18.3	27.977636	-82.025633	0.0	0.1	1.0	27.977614	-82.025652	-569.7	12.0	1.0	62.1	
38693.7	-0.2	0.0	0.0	99.8	100.9	100.9	0.0	0.0	0.0	0.0	62.1	2.5	2.7	2.5	2.7	49.7	91.9	2.5	4.0	39.1	61.1	-1.0	-1.5	0.8	-0.2	0.0	-0.1	16.4	-29.7	4.4	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-570.1	12.0	1.0	62.1	
38693.9	0.5	0.0	0.0	99.8	99.8	99.8	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	62.6	-1.0	-1.1	0.6	-0.6	0.0	-0.0	15.1	-29.1	4.6	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.9	12.0	1.0	61.7	
38694.0	0.0	0.0	0.0	99.8	99.8	99.8	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	61.4	-1.0	-0.9	0.6	-0.5	0.0	-0.0	15.9	-29.2	3.0	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.5	12.0	1.0	61.7	
38694.2	0.2	0.0	0.0	99.8	99.8	99.8	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	62.2	-1.0	-1.3	1.0	-0.1	0.0	-0.1	15.1	-28.7	4.4	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.9	12.0	1.0	61.7	
38694.4	0.0	0.0	0.0	99.8	99.8	99.8	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	63.4	-1.0	-1.5	1.2	-0.6	0.0	-0.1	14.9	-29.7	5.1	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.3	12.0	1.0	61.7	
38694.6	0.0	0.0	0.0	99.8	99.8	99.8	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	61.6	-1.0	-0.8	0.7	-0.6	0.0	-0.0	15.5	-28.7	5.2	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.3	12.0	1.0	61.7	
38694.7	0.2	0.0	0.0	99.8	99.8	99.8	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	62.0	-1.0	-1.0	1.2	-0.6	0.0	-0.0	15.6	-29.4	4.1	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.9	12.0	1.0	61.7	
38694.9	-0.0	0.0	0.0	99.8	99.8	99.8	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	61.7	-1.0	-1.3	1.0	-0.2	0.0	-0.0	16.1	-29.9	3.8	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.5	12.0	1.0	61.7	
38695.1	-0.1	0.0	0.0	99.8	99.8	99.8	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	61.5	-1.0	-0.8	0.8	-0.3	0.0	-0.1	15.6	-28.7	4.4	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.6	12.0	1.0	61.7	
38695.3	0.6	0.0	0.0	99.8	99.8	99.7	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	61.9	-1.0	-1.4	0.7	-0.1	0.0	-0.0	15.8	-29.6	4.8	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.6	12.0	1.0	61.7	
38695.5	0.6	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	61.1	-1.0	-0.8	0.9	-0.5	0.0	-0.0	16.2	-29.3	3.8	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.6	12.0	1.0	61.7	
38695.6	0.6	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	62.9	-1.0	-0.6	1.0	-0.2	0.0	-0.0	15.3	-29.9	4.7	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.6	12.0	1.0	61.7	
38695.8	0.2	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.7	2.5	4.0	2.5	4.0	49.7	91.9	2.5	4.0	39.1	62.1	-1.0	-1.0	0.9	-0.4	0.0	-0.0	15.8	-29.8	4.7	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.7	12.0	1.0	61.7	
38696.0	0.4	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.5	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	62.9	-1.0	-1.0	0.9	-0.0	0.0	-0.0	14.8	-28.9	3.9	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.2	12.0	1.0	61.8	
38696.1	0.1	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.5	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	61.8	-1.0	-1.2	0.8	-0.7	0.0	-0.0	15.5	-28.9	4.4	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.1	12.0	1.0	61.8	
38696.3	0.3	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.5	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	60.6	-1.0	-1.0	1.1	-0.6	0.0	-0.0	16.6	-29.5	4.3	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.5	12.0	1.0	61.8	
38696.5	0.6	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	61.4	-1.0	-1.1	1.1	0.1	0.0	-0.0	16.0	-29.4	4.4	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.6	12.0	1.0	61.8	
38696.7	0.3	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	61.2	-1.0	-1.3	1.1	-0.3	0.0	-0.0	17.6	-32.0	4.9	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.5	12.0	1.0	61.8	
38696.8	0.3	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	62.4	-1.0	-1.2	0.7	-0.8	0.0	-0.0	15.6	-29.8	4.3	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.4	12.0	1.0	61.8	
38697.0	0.4	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	61.0	-1.0	-1.3	1.2	-0.6	0.0	-0.0	16.6	-29.9	5.4	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.2	12.0	1.0	61.8	
38697.2	0.2	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	61.2	-1.0	-1.6	0.9	-0.2	0.0	-0.0	16.7	-30.4	4.9	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.7	12.0	1.0	61.8	
